735438,290,290,275.5,285.25,703001
735439,285,285,271,271,193768
735440,265,265,257.45,257.45,35086
735441,244.6,244.6,244.6,244.6,56142
735444,233,234.15,232.4,232.4,396037
735445,220.8,220.8,220.8,220.8,14543
735446,209.8,209.8,209.8,209.8,39171
735447,193.65,213.95,193.65,204.65,1474002
735448,201,209.3,194.45,205.25,424512
735451,212,212,199,205.95,242571
735452,204,204,186.1,198.55,395623
735453,198,204.65,190.75,196.35,782070
735454,193.1,198.9,193.1,195.1,882982
735458,203.5,203.5,191,192.4,367325
735459,193.3,197,188.1,191.2,929674
735460,190.2,207,188,201.75,604375
735462,204,204,184.15,189.1,469024
735465,182.2,193.6,182.2,191.6,177591
735466,189.95,192.7,180.5,189.95,725839
735467,191,196.7,186.3,191.6,134334
735468,190.5,196,186.25,193.15,186715
735469,196.9,213.7,192.25,209.75,275549
735472,203,212.9,201.2,203.7,209082
735473,204,204,186.3,192.3,513030
735474,190.85,190.85,177.15,186.05,578741
735475,187,197,177,193.9,540903
735476,190,204.9,183.2,197.05,851574
735479,197,201.15,190.45,192.8,147231
735480,193.5,200.8,183,189.25,453528
735481,188.3,193.5,184.05,189.95,90070
735482,197.95,204.7,191,203.2,213263
735483,201.7,211.9,200.5,209.35,149259
735487,204.55,218.85,204.55,211.15,227146
735488,216.5,216.5,210.25,212.9,91692
735489,217,217,205.3,207.05,102150
735490,207.8,210.95,200.4,209.35,155509
735493,211,212.05,203.1,210.75,119883
735494,204.25,210,204.25,208.2,31773
735495,209.75,210.85,200.25,203.55,143043
735496,208,231.9,206.1,225.45,694866
735497,224.95,224.95,201,214.1,1332786
735500,210,213.35,190.35,192.25,868156
735501,193.75,195.8,178.35,180.85,862283
735502,180,185,165.25,180.55,1517711
735503,180,187.35,180,183.05,519650
735504,184.8,184.9,180.35,181.65,192264
735507,180,184,175.4,182.85,280838
735508,180.1,187.95,180.1,186.85,447744
735510,186,203.7,185.25,198.9,310106
735511,198.9,199,194.15,195.15,115050
735514,195.45,201.4,188.5,198.6,342360
735515,199.7,203.4,192.55,194.15,226287
735516,193.4,198.55,189.3,196.5,900576
735517,196.8,198.9,192.5,194.15,131599
735518,194.8,198.95,194.2,195.7,1274096
735521,196,200,194.25,197,221542
735522,197,201,187.05,188.55,360440
735524,188.5,194.3,188.5,192.35,295532
735525,193.75,195.4,188.6,190.3,665999
735528,190.95,194.9,189.1,189.7,313845
735529,191.4,195.8,189.05,193.2,1709860
735530,194,199.7,187.2,190.9,2298436
735531,191.85,208.65,189.1,198.6,4722170
735532,199.65,208.4,199,206.75,1123254
735535,207.1,208.6,201.7,202.85,549169
735536,203,219.9,202.1,218.25,1405705
735537,217.6,224,212,222.15,643391
735538,216,217.95,210.1,213.8,714208
735539,215.9,218.4,208.65,213.55,869870
735541,215,219.3,214,217.65,230297
735543,217.85,229,212,225.7,837432
735544,226.05,230,223,226.65,554943
735545,227,227,212.35,217.35,1043955
735546,217,220,212.05,217.1,386972
735549,217,220,208,214.4,635550
735550,215,218.3,208.35,210.8,271925
735551,209.25,214,207.2,212.3,389276
735552,213.05,219.7,213,215.6,280922
735556,216.65,219.9,215.35,217.8,285260
735557,218,226.2,216.3,223.85,666381
735558,226.5,229.5,217.55,220.5,428182
735559,222.3,238.05,215.1,223.4,963290
735560,224,231.3,221.6,224.9,324205
735563,226.75,231.65,223.2,225.65,373021
735564,227.1,227.1,221.05,222.5,329848
735565,222.85,224.3,218,219.2,156796
735566,220.75,227.9,218.55,219.8,371123
735567,220.75,224.75,219.8,223.45,432443
735570,224.65,237.7,223.5,234.4,657160
735571,233.5,236.5,227.5,231,464869
735572,229.9,232.3,221.9,223.6,284208
