730496,193.64,215.5,186.39,194.19,19075200
730497,194.89,209.73,194.89,209.73,5517600
730498,223.62,226.52,222.49,226.52,848000
730499,244.64,244.64,229.24,244.64,4335200
730502,264.22,264.22,225.07,225.07,6860800
730503,216.19,226.74,207.07,221.68,5758400
730504,226.74,235.99,219.87,231.26,5056800
730505,232.99,232.99,218.62,219.6,3275200
730506,220,226.74,213,222.54,4514400
730509,229.23,240.35,224.24,240.35,5258400
730510,248.6,259.58,248.6,259.58,5016000
730512,279.82,279.82,245.48,259.92,5638400
730513,262.35,280.46,252.38,274.46,5772800
730516,263.72,274.84,252.5,253.65,3482400
730517,247.51,272.34,247.51,270.12,4176000
730518,282.33,282.33,251.1,252.88,5224800
730519,259.22,259.22,239.26,244.42,2812800
730520,248.98,257.85,245.48,248.18,2824000
730523,247.98,264.84,244.86,257.72,4445600
730524,256.03,257.35,246.11,249.75,3185600
730525,262.35,262.35,246.73,249.73,2888000
730526,246.94,251.7,245.48,249.45,1229600
730527,249.6,269.4,248.85,269.4,2658400
730530,274.71,290.96,274.71,290.42,4242400
730531,293.58,313.65,276.09,313.37,3592000
730532,319.81,319.81,288.3,302.71,NaN
730533,305.45,326.93,297.33,326.65,4424800
730534,349.8,352.78,344.86,346.79,2774400
730537,352.67,374.53,340.43,352.19,2428800
730538,349.8,359.16,331.31,337.34,1412000
730539,352.92,358.54,310.36,318.41,1140000
730540,321.06,331.06,305.45,307.83,1077600
730541,312.07,317.31,284.83,289.49,1152800
730544,274.84,287.33,266.34,282.68,1080800
730545,290.45,293.58,260.07,260.07,1361600
730546,249.85,280.87,239.27,280.87,3478400
730547,299.7,303.35,293.58,303.35,1168000
730548,327.17,327.62,293.58,305.27,2304800
730551,312.32,312.32,280.85,281.05,803200
730552,277.96,283.46,258.57,258.57,1184800
730553,249.85,268.59,242.36,246.78,1970400
730554,243.86,260.47,227.04,238.8,2256800
730555,237.61,243.6,221.12,224.73,1120000
730558,229.74,239.24,206.75,206.75,1524000
730559,206.13,215.5,190.21,208.35,1963200
730560,218.62,225.02,197.14,225.02,608000
730561,242.98,243.02,242.98,243.02,124000
730566,260.97,262.47,249.85,262.47,1075200
730567,283.47,283.47,283.47,283.47,110400
730568,299.7,306.07,261.1,268.39,1184800
730569,256.72,272.97,253.73,265.26,1809600
730572,267.34,275.46,249.23,262.67,1395200
730573,260.1,261.35,249.85,250.42,836000
730574,256.1,262.1,249.85,252.75,1265600
730575,243.61,246.11,232.53,233.01,668000
730576,225.12,225.24,214.37,215.13,1411200
730579,224.74,224.87,197.92,197.92,1185600
730580,182.09,182.09,182.09,182.09,272000
730581,167.53,192.89,167.53,186.78,1916800
730582,193.01,201.73,174.9,199.7,1692800
730583,212.13,215.67,212.13,215.67,308800
730586,231.74,232.93,231.74,232.93,366400
730587,232.93,251.57,214.87,236.59,3639200
730588,234.11,242.86,217.66,219.3,1440000
730589,202.03,208.5,201.76,201.76,786400
730594,185.62,193.64,170.77,172.09,2717600
730595,181.02,185.52,158.33,158.4,1909600
730596,156.03,171.07,145.73,168.25,3722400
730600,174.9,181.71,174.9,181.71,655200
730601,167.4,196.25,167.17,191.94,3476800
730602,206,207.3,197.01,207.3,379200
730603,211,213.5,190.72,190.72,1357600
730604,191.7,203.01,178.02,194.64,2810400
730608,198.63,198.63,171.28,171.28,900800
730609,157.66,184.99,150.73,177.9,2612800
730610,181.14,198.01,176.65,191.21,2393600
730611,193.64,214.16,192.39,212.58,2628000
730614,213.87,225.99,195.58,200.46,2200800
730615,195.91,199.88,185.03,195.97,2020000
730616,197.37,203.61,181.39,184.18,1304800
730617,197.37,203.61,181.39,184.18,1304800
730618,165.53,165.53,142.64,144.47,3496000
730621,138.67,161.81,128.92,159.18,3089600
730622,162.28,171.91,148.04,170.03,2588000
730623,177.4,179.15,156.43,159.77,7412000
